Date,Bank_Native_Country,State,Bank_Name,Ticker,Bank_Local_Currency,Bank_Type,Bank_Product,Bank_Product_Type,Bank_Product_Code,Bank_Product_Name,Min_Loan_Amount,Bank_Offer_Feature,Term_in_Year,Interest_Type,Interest,APR,Mortgage_Loan_Amt,Mortgage_Down_Payment,Credit_Score,Mortgage_Category,Mortgage_Reason,Mortgage_Pymt_Mode
 2018-03-20,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMV,10/1 ARM,,Offline,30,Variable,4.38%,4.92%,"1,00,000",20%,740,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMV,7/1 ARM,,Offline,30,Variable,4.13%,4.87%,"1,00,000",20%,740,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMV,5/1 ARM,,Offline,30,Variable,4.00%,4.93%,"1,00,000",20%,740,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMF,30-year fixed,,Offline,30,Fixed,4.25%,4.40%,"3,00,000",20%,740,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,20YMF,20-year fixed,,Offline,20,Fixed,4.13%,4.33%,"3,00,000",20%,740,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,15YMF,15-year fixed,,Offline,15,Fixed,3.88%,4.15%,"3,00,000",20%,740,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMV,10/1 ARM,,Offline,30,Variable,4.13%,4.56%,"3,00,000",20%,740,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMV,7/1 ARM,,Offline,30,Variable,3.75%,4.51%,"3,00,000",20%,740,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMV,5/1 ARM,,Offline,30,Variable,3.75%,4.63%,"3,00,000",20%,740,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMF,30-year fixed,,Offline,30,Fixed,4.25%,4.39%,"5,00,000",20%,740,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,15YMF,15-year fixed,,Offline,15,Fixed,4.13%,4.30%,"5,00,000",20%,740,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMV,7/1 ARM,,Offline,30,Variable,4.63%,4.89%,"5,00,000",20%,740,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMV,5/1 ARM,,Offline,30,Variable,4.63%,4.92%,"5,00,000",20%,740,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMF,30 Year Fixed,,Offline,30,Fixed,4.50%,4.88%,"1,00,000",20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,20YMF,20 Year Fixed,,Offline,20,Fixed,4.25%,4.73%,"1,00,000",20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,15YMF,15 Year Fixed,,Offline,15,Fixed,3.88%,4.43%,"1,00,000",20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,10YMF,10 Year Fixed,,Offline,10,Fixed,3.75%,4.52%,"1,00,000",20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,10/1 Libor ARM,,Offline,30,Variable,4.25%,4.89%,"1,00,000",20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,7/1 Libor ARM,,Offline,30,Variable,4.25%,4.97%,"1,00,000",20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,5/1 Libor ARM,,Offline,30,Variable,4.25%,5.03%,"1,00,000",20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,3/1 Libor ARM,,Offline,30,Variable,4.63%,5.24%,"1,00,000",20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMF,30 Year Fixed,,Offline,30,Fixed,4.50%,4.73%,"3,00,000",20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,20YMF,20 Year Fixed,,Offline,20,Fixed,4.25%,4.53%,"3,00,000",20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,15YMF,15 Year Fixed,,Offline,15,Fixed,3.88%,4.17%,"3,00,000",20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,10YMF,10 Year Fixed,,Offline,10,Fixed,3.75%,4.15%,"3,00,000",20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,10/1 Libor ARM,,Offline,30,Variable,4.25%,4.74%,"3,00,000",20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,7/1 Libor ARM,,Offline,30,Variable,4.25%,4.82%,"3,00,000",20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,5/1 Libor ARM,,Offline,30,Variable,4.25%,4.88%,"3,00,000",20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,3/1 Libor ARM,,Offline,30,Variable,4.63%,5.08%,"3,00,000",20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMF,30 Year Fixed,,Offline,30,Fixed,5.00%,5.21%,"5,00,000",20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,15YMF,15 Year Fixed,,Offline,15,Fixed,4.63%,4.91%,"5,00,000",20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,10/1 Libor ARM,,Offline,30,Variable,4.63%,5.03%,"5,00,000",20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,7/1 Libor ARM,,Offline,30,Variable,4.63%,5.04%,"5,00,000",20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,5/1 Libor ARM,,Offline,30,Variable,4.63%,5.14%,"5,00,000",20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMF,Mortgage_30-yr,, Offline ,30,Fixed,4.75%,5.04%,"1,00,000",20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,20YMF,Mortgage_20-yr,, Offline ,20,Fixed,4.50%,4.89%,"1,00,000",20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,15YMF,Mortgage_15-yr,, Offline ,15,Fixed,4.38%,4.85%,"1,00,000",20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMV,Mortgage_7/1,, Offline ,30,Variable,4.50%,5.12%,"1,00,000",20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMV,Mortgage_5/1,, Offline ,30,Variable,4.88%,5.20%,"1,00,000",20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMF,Mortgage_30-yr,, Offline ,30,Fixed,4.63%,4.71%,"3,00,000",20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,20YMF,Mortgage_20-yr,, Offline ,20,Fixed,4.38%,4.50%,"3,00,000",20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,15YMF,Mortgage_15-yr,, Offline ,15,Fixed,4.13%,4.26%,"3,00,000",20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMV,Mortgage_7/1,, Offline ,30,Variable,4.50%,4.84%,"3,00,000",20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMV,Mortgage_5/1,, Offline ,30,Variable,4.63%,4.87%,"3,00,000",20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMF,Mortgage_30-yr,, Offline ,30,Fixed,4.63%,4.69%,"5,00,000",20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,15YMF,Mortgage_15-yr,, Offline ,15,Fixed,4.38%,4.51%,"5,00,000",20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMV,Mortgage_7/1,, Offline ,30,Variable,4.13%,4.55%,"5,00,000",20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMV,Mortgage_5/1,, Offline ,30,Variable,4.00%,4.61%,"5,00,000",20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,30 Yr Fixed,,Offline,30,Fixed,4.63%,4.83%,"1,00,000",20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,20YMF,20 Yr Fixed,,Offline,20,Fixed,4.38%,4.65%,"1,00,000",20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,15YMF,15 Yr Fixed,,Offline,15,Fixed,4.00%,4.32%,"1,00,000",20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,10YMF,10 Yr Fixed,,Offline,10,Fixed,3.75%,4.29%,"1,00,000",20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,3-1 ARM,,Offline,30,Variable,4.00%,4.87%,"1,00,000",20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,5-1 ARM,,Offline,30,Variable,4.00%,4.77%,"1,00,000",20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,7-1 ARM,,Offline,30,Variable,4.13%,4.74%,"1,00,000",20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,10-1 ARM,,Offline,30,Variable,4.25%,4.72%,"1,00,000",20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,FHA 30 Yr Fixed,,Offline,30,Fixed,4.63%,5.47%,"1,00,000",20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,15YMF,FHA 15 Yr Fixed,,Offline,15,Fixed,4.38%,5.49%,"1,00,000",20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,VA 30 Yr Fixed,,Offline,30,Fixed,4.63%,4.96%,"1,00,000",20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,15YMF,VA 15 Yr Fixed,,Offline,15,Fixed,4.50%,5.08%,"1,00,000",20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,30 Yr Fixed,,Offline,30,Fixed,4.38%,4.50%,"3,00,000",20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,20YMF,20 Yr Fixed,,Offline,20,Fixed,4.13%,4.30%,"3,00,000",20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,15YMF,15 Yr Fixed,,Offline,15,Fixed,3.75%,3.93%,"3,00,000",20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,10YMF,10 Yr Fixed,,Offline,10,Fixed,3.63%,3.97%,"3,00,000",20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,3-1 ARM,,Offline,30,Variable,3.75%,4.76%,"3,00,000",20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,5-1 ARM,,Offline,30,Variable,3.88%,4.66%,"3,00,000",20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,7-1 ARM,,Offline,30,Variable,4.00%,4.61%,"3,00,000",20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,10-1 ARM,,Offline,30,Variable,4.13%,4.59%,"3,00,000",20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,FHA 30 Yr Fixed,,Offline,30,Fixed,4.38%,5.19%,"3,00,000",20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,15YMF,FHA 15 Yr Fixed,,Offline,15,Fixed,3.88%,4.93%,"3,00,000",20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,VA 30 Yr Fixed,,Offline,30,Fixed,4.38%,4.67%,"3,00,000",20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,15YMF,VA 15 Yr Fixed,,Offline,15,Fixed,4.00%,4.49%,"3,00,000",20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,30 YR FIXED,,Offline,30,Fixed,4.25%,4.34%,"5,00,000",20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,15YMF,15 YR FIXED,,Offline,15,Fixed,3.88%,4.04%,"5,00,000",20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,5-1 YR ARM,,Offline,30,Variable,3.25%,4.67%,"5,00,000",20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,7-1 YR ARM,,Offline,30,Variable,3.50%,4.56%,"5,00,000",20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,10-1 YR ARM,,Offline,30,Variable,3.75%,4.48%,"5,00,000",20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,FHA 30 YR FIXED,,Offline,30,Fixed,4.38%,5.20%,"5,00,000",20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,FHA 5-1 ARM,,Offline,30,Variable,3.75%,5.22%,"5,00,000",20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,VA 30 YR FIXED,,Offline,30,Fixed,4.38%,4.68%,"5,00,000",20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,VA 5-1 ARM,,Offline,30,Variable,4.00%,4.64%,"5,00,000",20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,30YMF,Agency 30 Year Fixeda,,Offline,30,Fixed,4.49%,4.57%,"2,00,000",20%,720,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,15YMF,Agency 15 Year Fixed,,Offline,15,Fixed,3.80%,3.94%,"2,00,000",20%,720,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,30YMF,Jumbo 30 Year Fixed,,Offline,30,Fixed,4.68%,4.73%,"5,00,000",25%,720,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,30YMV,Agency 30 Year 5/1 ARM,,Offline,30,Variable,4.10%,4.66%,"2,00,000",20%,720,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,30YMV,Agency 30 Year 7/1 ARM,,Offline,30,Variable,3.99%,4.52%,"2,00,000",20%,720,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,30YMF,FHA 30 Year Fixed,,Offline,30,Fixed,4.25%,5.34%,"2,00,000",4%,660,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,30YMF,VA 30 Year Fixed,,Offline,30,Fixed,4.25%,4.51%,"2,00,000",0%,720,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,15YMF,VA 15 Year Fixed,,Offline,15,Fixed,4.38%,4.81%,"2,00,000",0%,720,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,30YMV,VA 30 Year 5/1 ARM,,Offline,30,Variable,5.25%,4.95%,"2,00,000",0%,720,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,WELLS FARGO,WFC,USD,Bank,Mortgages,Mortgages,30YMF,30-Year Fixed Rate,,Offline,30,Fixed,4.63%,4.68%,"2,00,000",25%,740,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,WELLS FARGO,WFC,USD,Bank,Mortgages,Mortgages,15YMF,15-Year Fixed Rate,,Offline,15,Fixed,4.13%,4.26%,"2,00,000",25%,740,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,WELLS FARGO,WFC,USD,Bank,Mortgages,Mortgages,30YMV,7/1 ARM,,Offline,30,Variable,4.38%,4.68%,"2,00,000",25%,740,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,WELLS FARGO,WFC,USD,Bank,Mortgages,Mortgages,15YMF,15-Year Fixed-Rate Jumbo,,Offline,15,Fixed,4.38%,4.39%,"7,50,000",25%,740,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,WELLS FARGO,WFC,USD,Bank,Mortgages,Mortgages,30YMF,30-Year Fixed-Rate VA,,Offline,30,Fixed,4.63%,4.94%,"2,00,000",0%,740,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,WELLS FARGO,WFC,USD,Bank,Mortgages,Mortgages,20YMF,20-Year Fixed Rate,,Offline,20,Fixed,4.38%,4.49%,"2,00,000",25%,740,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,WELLS FARGO,WFC,USD,Bank,Mortgages,Mortgages,30YMV,5/1 ARM,,Offline,30,Variable,4.25%,4.70%,"2,00,000",25%,740,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,WELLS FARGO,WFC,USD,Bank,Mortgages,Mortgages,30YMF,30-Year Fixed-Rate Jumbo,,Offline,30,Fixed,4.63%,4.63%,"7,50,000",25%,740,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,WELLS FARGO,WFC,USD,Bank,Mortgages,Mortgages,30YMV,7/1 ARM Jumbo,,Offline,30,Variable,4.13%,4.52%,"7,50,000",25%,740,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,WELLS FARGO,WFC,USD,Bank,Mortgages,Mortgages,30YMV,10/1 ARM Jumbo,,Offline,30,Variable,4.25%,4.50%,"7,50,000",25%,740,New Purchase,Primary Residence,Principal + Interest
