Date,Bank_Native_Country,State,Bank_Name,Ticker,Bank_Local_Currency,Bank_Type,Bank_Product,Bank_Product_Type,Bank_Product_Code,Bank_Product_Name,Min_Loan_Amount,Bank_Offer_Feature,Term_in_Year,Interest_Type,Interest,APR,Mortgage_Loan_Amt,Mortgage_Down_Payment,Credit_Score,Mortgage_Category,Mortgage_Reason,Mortgage_Pymt_Mode
 2018-03-22,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMF,30-year fixed,,Offline,30.0,Fixed,4.250%,4.415%,"$300,000",20%,740,New Purchase,Primary Residence,Principal + Interest
 2018-03-22,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,20YMF,20-year fixed,,Offline,20.0,Fixed,4.125%,4.349%,"$300,000",20%,740,New Purchase,Primary Residence,Principal + Interest
 2018-03-22,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,15YMF,15-year fixed,,Offline,15.0,Fixed,3.875%,4.178%,"$300,000",20%,740,New Purchase,Primary Residence,Principal + Interest
 2018-03-22,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMV,10/1 ARM,,Offline,30.0,Variable,4.125%,4.562%,"$300,000",20%,740,New Purchase,Primary Residence,Principal + Interest
 2018-03-22,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMV,7/1 ARM,,Offline,30.0,Variable,3.875%,4.547%,"$300,000",20%,740,New Purchase,Primary Residence,Principal + Interest
 2018-03-22,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMV,5/1 ARM,,Offline,30.0,Variable,3.750%,4.622%,"$300,000",20%,740,New Purchase,Primary Residence,Principal + Interest
 2018-03-22,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMF,30-year fixed,,Offline,30.0,Fixed,4.375%,4.482%,"$500,000",20%,740,New Purchase,Primary Residence,Principal + Interest
 2018-03-22,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,15YMF,15-year fixed,,Offline,15.0,Fixed,4.125%,4.331%,"$500,000",20%,740,New Purchase,Primary Residence,Principal + Interest
 2018-03-22,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMV,7/1 ARM,,Offline,30.0,Variable,4.625%,4.878%,"$500,000",20%,740,New Purchase,Primary Residence,Principal + Interest
 2018-03-22,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMV,5/1 ARM,,Offline,30.0,Variable,4.500%,4.879%,"$500,000",20%,740,New Purchase,Primary Residence,Principal + Interest
 2018-03-22,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMF,30 Year Fixed,,Offline,30.0,Fixed,4.500%,4.832%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-22,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,20YMF,20 Year Fixed,,Offline,20.0,Fixed,4.375%,4.797%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-22,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,15YMF,15 Year Fixed,,Offline,15.0,Fixed,3.875%,4.405%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-22,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,10YMF,10 Year Fixed,,Offline,10.0,Fixed,3.750%,4.482%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-22,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,10/1 Libor ARM,,Offline,30.0,Variable,4.375%,4.888%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-22,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,7/1 Libor ARM,,Offline,30.0,Variable,4.500%,5.002%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-22,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,5/1 Libor ARM,,Offline,30.0,Variable,4.375%,5.009%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-22,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,3/1 Libor ARM,,Offline,30.0,Variable,4.625%,5.151%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-22,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMF,30 Year Fixed,,Offline,30.0,Fixed,4.500%,4.681%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-22,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,20YMF,20 Year Fixed,,Offline,20.0,Fixed,4.375%,4.592%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-22,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,15YMF,15 Year Fixed,,Offline,15.0,Fixed,3.875%,4.148%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-22,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,10YMF,10 Year Fixed,,Offline,10.0,Fixed,3.750%,4.114%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-22,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,10/1 Libor ARM,,Offline,30.0,Variable,4.375%,4.739%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-22,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,7/1 Libor ARM,,Offline,30.0,Variable,4.500%,4.851%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-22,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,5/1 Libor ARM,,Offline,30.0,Variable,4.375%,4.859%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-22,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,3/1 Libor ARM,,Offline,30.0,Variable,4.625%,4.998%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-22,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMF,30 Year Fixed,,Offline,30.0,Fixed,4.500%,4.629%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-22,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,20YMF,20 Year Fixed,,Offline,20.0,Fixed,4.500%,4.648%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-22,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,15YMF,15 Year Fixed,,Offline,15.0,Fixed,4.375%,4.6%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-22,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,10YMF,10 Year Fixed,,Offline,10.0,Fixed,4.250%,4.625%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-22,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,10/1 Libor ARM,,Offline,30.0,Variable,4.125%,4.531%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-22,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,7/1 Libor ARM,,Offline,30.0,Variable,3.875%,4.518%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-22,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,5/1 Libor ARM,,Offline,30.0,Variable,4.000%,4.678%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-22,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,3/1 Libor ARM,,Offline,30.0,Variable,3.875%,4.764%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-22,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMF,Mortgage_30-yr,, Offline ,30.0,Fixed,4.750%,5.047%,"100,000 ",20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-22,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,20YMF,Mortgage_20-yr,, Offline ,20.0,Fixed,4.500%,4.902%,"100,000 ",20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-22,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,15YMF,Mortgage_15-yr,, Offline ,15.0,Fixed,4.375%,4.866%,"100,000 ",20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-22,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMF,Mortgage_7/1,, Offline ,30.0,Fixed,4.500%,5.134%,"100,000 ",20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-22,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMF,Mortgage_5/1,, Offline ,30.0,Fixed,4.875%,5.220%,"100,000 ",20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-22,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMF,Mortgage_30-yr,, Offline ,30.0,Fixed,4.625%,4.725%,"300,000 ",20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-22,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,20YMF,Mortgage_20-yr,, Offline ,20.0,Fixed,4.375%,4.526%,"300,000 ",20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-22,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,15YMF,Mortgage_15-yr,, Offline ,15.0,Fixed,4.125%,4.279%,"300,000 ",20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-22,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMF,Mortgage_7/1,, Offline ,30.0,Fixed,4.500%,4.848%,"300,000 ",20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-22,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMF,Mortgage_5/1,, Offline ,30.0,Fixed,4.750%,4.908%,"300,000 ",20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-22,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMF,Mortgage_30-yr,, Offline ,30.0,Fixed,4.625%,4.689%,"500,000 ",20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-22,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,15YMF,Mortgage_15-yr,, Offline ,15.0,Fixed,4.375%,4.524%,"500,000 ",20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-22,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMF,Mortgage_7/1,, Offline ,30.0,Fixed,4.125%,4.552%,"500,000 ",20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-22,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMF,Mortgage_5/1,, Offline ,30.0,Fixed,4.000%,4.624%,"500,000 ",20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-22,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,30 Yr Fixed,,Offline,30.0,Fixed,4.63%,4.83%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-22,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,20YMF,20 Yr Fixed,,Offline,20.0,Fixed,4.38%,4.65%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-22,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,15YMF,15 Yr Fixed,,Offline,15.0,Fixed,4.00%,4.32%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-22,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,10YMF,10 Yr Fixed,,Offline,10.0,Fixed,3.75%,4.29%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-22,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,3-1 ARM,,Offline,30.0,Variable,3.88%,4.86%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-22,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,5-1 ARM,,Offline,30.0,Variable,4.00%,4.77%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-22,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,7-1 ARM,,Offline,30.0,Variable,4.13%,4.74%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-22,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,10-1 ARM,,Offline,30.0,Variable,4.25%,4.72%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-22,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,FHA 30 Yr Fixed,,Offline,30.0,Fixed,4.63%,5.47%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-22,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,15YMF,FHA 15 Yr Fixed,,Offline,15.0,Fixed,4.50%,5.57%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-22,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,VA 30 Yr Fixed,,Offline,30.0,Fixed,4.63%,4.96%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-22,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,15YMF,VA 15 Yr Fixed,,Offline,15.0,Fixed,4.50%,5.08%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-22,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,30 Yr Fixed,,Offline,30.0,Fixed,4.38%,4.51%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-22,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,20YMF,20 Yr Fixed,,Offline,20.0,Fixed,4.13%,4.32%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-22,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,15YMF,15 Yr Fixed,,Offline,15.0,Fixed,3.75%,3.95%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-22,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,10YMF,10 Yr Fixed,,Offline,10.0,Fixed,3.75%,3.91%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-22,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,3-1 ARM,,Offline,30.0,Variable,3.75%,4.74%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-22,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,5-1 ARM,,Offline,30.0,Variable,3.88%,4.66%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-22,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,7-1 ARM,,Offline,30.0,Variable,4.00%,4.61%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-22,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,10-1 ARM,,Offline,30.0,Variable,4.13%,4.59%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-22,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,FHA 30 Yr Fixed,,Offline,30.0,Fixed,4.38%,5.19%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-22,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,15YMF,FHA 15 Yr Fixed,,Offline,15.0,Fixed,3.88%,4.91%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-22,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,30 YR FIXED,,Offline,30.0,Fixed,4.25%,4.34%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-22,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,15YMF,15 YR FIXED,,Offline,15.0,Fixed,3.88%,4.04%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-22,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,5-1 YR ARM,,Offline,30.0,Variable,3.25%,4.67%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-22,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,7-1 YR ARM,,Offline,30.0,Variable,3.50%,4.56%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-22,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,10-1 YR ARM,,Offline,30.0,Variable,3.75%,4.48%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-22,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,FHA 30 YR FIXED,,Offline,30.0,Fixed,4.38%,5.20%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-22,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,FHA 5-1 ARM,,Offline,30.0,Variable,3.75%,5.22%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-22,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,VA 30 YR FIXED,,Offline,30.0,Fixed,4.38%,4.68%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-22,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,VA 5-1 ARM,,Offline,30.0,Variable,4.00%,4.64%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-22,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,30YMF,Agency 30 Year Fixed,,Offline,30.0,Fixed,4.490%,4.5895%,200000,20%,720,New Purchase,Primary Residence,Principal + Interest
 2018-03-22,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,15YMF,Agency 15 Year Fixed,,Offline,15.0,Fixed,3.875%,3.9935%,200000,20%,720,New Purchase,Primary Residence,Principal + Interest
 2018-03-22,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,30YMF,Jumbo 30 Year Fixed,,Offline,30.0,Fixed,4.750%,4.7902%,500000,25%,720,New Purchase,Primary Residence,Principal + Interest
 2018-03-22,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,30YMV,Agency 30 Year 5/1 ARM,,Offline,30.0,Variable,4.125%,4.6731%,200000,20%,720,New Purchase,Primary Residence,Principal + Interest
 2018-03-22,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,30YMV,Agency 30 Year 7/1 ARM,,Offline,30.0,Variable,3.990%,4.5259%,200000,20%,720,New Purchase,Primary Residence,Principal + Interest
 2018-03-22,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,30YMF,FHA 30 Year Fixed,,Offline,30.0,Fixed,4.400%,5.4798%,200000,4%,660,New Purchase,Primary Residence,Principal + Interest
 2018-03-22,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,30YMF,VA 30 Year Fixed,,Offline,30.0,Fixed,4.400%,4.6388%,200000,0%,720,New Purchase,Primary Residence,Principal + Interest
 2018-03-22,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,15YMF,VA 15 Year Fixed,,Offline,15.0,Fixed,4.375%,4.8347%,200000,0%,720,New Purchase,Primary Residence,Principal + Interest
 2018-03-22,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,30YMV,VA 30 Year 5/1 ARM,,Offline,30.0,Variable,5.300%,4.9651%,200000,0%,720,New Purchase,Primary Residence,Principal + Interest
 2018-03-22,US,New York,WELLS FARGO,WFC,USD,Bank,Mortgages,Mortgages,30YMF,30-Year Fixed Rate,,Offline,30.0,Fixed,4.625%,4.695%,"200,000",25%,740,New Purchase,Primary Residence,Principal + Interest
 2018-03-22,US,New York,WELLS FARGO,WFC,USD,Bank,Mortgages,Mortgages,30YMV,7/1 ARM Jumbo,,Offline,30.0,Variable,4.125%,4.534%,"750,000",25%,740,New Purchase,Primary Residence,Principal + Interest
 2018-03-22,US,New York,WELLS FARGO,WFC,USD,Bank,Mortgages,Mortgages,30YMV,10/1 ARM Jumbo,,Offline,30.0,Variable,4.375%,4.569%,"750,000",25%,740,New Purchase,Primary Residence,Principal + Interest
 2018-03-22,US,New York,WELLS FARGO,WFC,USD,Bank,Mortgages,Mortgages,30YMF,30-Year Fixed-Rate Jumbo,,Offline,30.0,Fixed,4.625%,4.636%,"750,000",25%,740,New Purchase,Primary Residence,Principal + Interest
 2018-03-22,US,New York,WELLS FARGO,WFC,USD,Bank,Mortgages,Mortgages,20YMF,20-Year Fixed Rate,,Offline,20.0,Fixed,4.490%,4.556%,"200,000",25%,740,New Purchase,Primary Residence,Principal + Interest
 2018-03-22,US,New York,WELLS FARGO,WFC,USD,Bank,Mortgages,Mortgages,30YMF,30-Year Fixed-Rate VA,,Offline,30.0,Fixed,4.625%,4.939%,"200,000",%,740,New Purchase,Primary Residence,Principal + Interest
 2018-03-22,US,New York,WELLS FARGO,WFC,USD,Bank,Mortgages,Mortgages,30YMV,7/1 ARM,,Offline,30.0,Variable,4.375%,4.691%,"200,000",25%,740,New Purchase,Primary Residence,Principal + Interest
 2018-03-22,US,New York,WELLS FARGO,WFC,USD,Bank,Mortgages,Mortgages,30YMV,5/1 ARM,,Offline,30.0,Variable,4.250%,4.713%,"200,000",25%,740,New Purchase,Primary Residence,Principal + Interest
 2018-03-22,US,New York,WELLS FARGO,WFC,USD,Bank,Mortgages,Mortgages,15YMF,15-Year Fixed-Rate Jumbo,,Offline,15.0,Fixed,4.375%,4.412%,"750,000",25%,740,New Purchase,Primary Residence,Principal + Interest
 2018-03-22,US,New York,WELLS FARGO,WFC,USD,Bank,Mortgages,Mortgages,15YMF,15-Year Fixed Rate,,Offline,15.0,Fixed,4.250%,4.334%,"200,000",25%,740,New Purchase,Primary Residence,Principal + Interest
